LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
IRL,CCI,AMPLITUD,LTRENDIDX,M,2008-01,99.36861,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2008-02,99.32621,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2008-03,99.26999,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2008-04,99.16541,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2008-05,99.03183,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2008-06,98.71145,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2008-07,98.48947,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2008-08,98.44136,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2008-09,98.25208,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2008-10,97.71725,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2008-11,97.30156,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2008-12,96.96218,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2009-01,96.6483,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2009-02,96.32175,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2009-03,96.11987,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2009-04,96.06121,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2009-05,96.0629,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2009-06,96.28448,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2009-07,96.37122,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2009-08,96.47417,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2009-09,96.67677,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2009-10,96.85843,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2009-11,96.86101,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2009-12,96.89442,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2010-01,97.18169,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2010-02,97.4558,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2010-03,97.67904,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2010-04,97.92001,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2010-05,98.14708,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2010-06,98.35664,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2010-07,98.39627,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2010-08,98.0573,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2010-09,97.47134,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2010-10,96.82846,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2010-11,96.35916,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2010-12,96.05434,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2011-01,96.0172,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2011-02,96.29822,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2011-03,96.7981,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2011-04,97.00348,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2011-05,96.94689,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2011-06,96.8335,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2011-07,96.77897,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2011-08,96.88921,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2011-09,97.14722,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2011-10,97.53766,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2011-11,97.53723,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2011-12,97.18394,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2012-01,96.97691,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2012-02,97.00476,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2012-03,97.15264,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2012-04,97.24224,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2012-05,97.32006,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2012-06,97.53432,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2012-07,97.88937,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2012-08,97.9642,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2012-09,97.73207,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2012-10,97.603,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2012-11,97.61568,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2012-12,97.54971,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2013-01,97.55059,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2013-02,97.39024,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2013-03,97.15407,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2013-04,96.98186,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2013-05,97.01872,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2013-06,97.23492,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2013-07,97.45613,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2013-08,97.85192,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2013-09,98.39583,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2013-10,98.83861,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2013-11,99.23824,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2013-12,99.78556,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2014-01,100.0355,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2014-02,100.1049,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2014-03,100.0028,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2014-04,99.88013,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2014-05,99.62813,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2014-06,99.62215,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2014-07,99.91646,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2014-08,100.2167,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2014-09,100.4916,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2014-10,100.6559,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2014-11,100.9837,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2014-12,101.4572,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2015-01,101.7914,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2015-02,102.0007,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2015-03,102.1156,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2015-04,102.1908,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2015-05,102.2579,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2015-06,102.267,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2015-07,102.1702,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2015-08,102.1812,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2015-09,102.3688,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2015-10,102.7128,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2015-11,103.0507,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2015-12,103.2374,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2016-01,103.2096,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2016-02,103.051,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2016-03,102.8187,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2016-04,102.7518,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2016-05,102.7997,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2016-06,102.705,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2016-07,102.4428,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2016-08,102.3317,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2016-09,102.2898,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2016-10,102.2305,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2016-11,102.1214,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2016-12,102.0269,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2017-01,101.9992,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2017-02,102.0383,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2017-03,102.2545,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2017-04,102.493,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2017-05,102.6552,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2017-06,102.7618,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2017-07,102.875,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2017-08,102.9577,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2017-09,102.9286,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2017-10,102.9318,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2017-11,102.9461,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2017-12,102.9665,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2018-01,103.0237,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2018-02,103.1634,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2018-03,103.255,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2018-04,103.3047,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2018-05,103.2973,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2018-06,103.2131,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2018-07,103.1529,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2018-08,103.0533,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2018-09,102.9479,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2018-10,102.7316,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2018-11,102.4839,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2018-12,102.1317,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2019-01,101.7137,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2019-02,101.4137,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2019-03,101.3413,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2019-04,101.4792,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2019-05,101.7224,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2019-06,101.6561,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2019-07,101.1852,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2019-08,100.6338,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2019-09,100.3106,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2019-10,100.3218,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2019-11,100.6423,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2019-12,100.9206,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2020-01,101.1141,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2020-02,100.9423,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2020-03,100.0631,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2020-04,98.74721,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2020-05,98.18736,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2020-06,98.27362,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2020-07,98.58959,
IRL,CCI,AMPLITUD,LTRENDIDX,M,2020-08,98.84624,
SVN,CCI,AMPLITUD,LTRENDIDX,M,1998-03,101.2568,
SVN,CCI,AMPLITUD,LTRENDIDX,M,1998-04,101.4243,
SVN,CCI,AMPLITUD,LTRENDIDX,M,1998-05,101.2928,
SVN,CCI,AMPLITUD,LTRENDIDX,M,1998-06,101.2193,
SVN,CCI,AMPLITUD,LTRENDIDX,M,1998-07,101.0292,
SVN,CCI,AMPLITUD,LTRENDIDX,M,1998-08,100.7158,
SVN,CCI,AMPLITUD,LTRENDIDX,M,1998-09,100.4121,
SVN,CCI,AMPLITUD,LTRENDIDX,M,1998-10,100.4059,
SVN,CCI,AMPLITUD,LTRENDIDX,M,1998-11,100.5176,
SVN,CCI,AMPLITUD,LTRENDIDX,M,1998-12,100.6512,
SVN,CCI,AMPLITUD,LTRENDIDX,M,1999-01,100.7366,
SVN,CCI,AMPLITUD,LTRENDIDX,M,1999-02,100.8681,
SVN,CCI,AMPLITUD,LTRENDIDX,M,1999-03,101.0831,
SVN,CCI,AMPLITUD,LTRENDIDX,M,1999-04,101.3121,
SVN,CCI,AMPLITUD,LTRENDIDX,M,1999-05,101.1369,
SVN,CCI,AMPLITUD,LTRENDIDX,M,1999-06,100.7035,
SVN,CCI,AMPLITUD,LTRENDIDX,M,1999-07,100.9248,
SVN,CCI,AMPLITUD,LTRENDIDX,M,1999-08,101.0851,
SVN,CCI,AMPLITUD,LTRENDIDX,M,1999-09,101.1754,
SVN,CCI,AMPLITUD,LTRENDIDX,M,1999-10,101.2169,
SVN,CCI,AMPLITUD,LTRENDIDX,M,1999-11,101.2243,
SVN,CCI,AMPLITUD,LTRENDIDX,M,1999-12,101.301,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2000-01,101.55,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2000-02,101.6704,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2000-03,101.3887,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2000-04,101.2089,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2000-05,101.1709,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2000-06,101.1388,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2000-07,101.0842,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2000-08,100.9274,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2000-09,100.81,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2000-10,100.952,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2000-11,101.1712,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2000-12,101.1764,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2001-01,101.164,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2001-02,101.1058,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2001-03,101.0602,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2001-04,100.9048,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2001-05,100.5714,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2001-06,100.5015,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2001-07,100.2927,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2001-08,100.2646,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2001-09,100.3894,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2001-10,100.4013,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2001-11,100.352,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2001-12,100.2452,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2002-01,99.92249,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2002-02,99.41525,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2002-03,99.07662,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2002-04,99.05516,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2002-05,99.38857,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2002-06,99.83472,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2002-07,100.0279,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2002-08,100.121,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2002-09,100.1023,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2002-10,100.0563,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2002-11,100.3456,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2002-12,100.4328,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2003-01,100.223,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2003-02,100.1406,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2003-03,100.1688,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2003-04,100.2311,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2003-05,100.2998,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2003-06,100.2783,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2003-07,100.015,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2003-08,99.8956,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2003-09,99.99097,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2003-10,100.1223,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2003-11,100.0379,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2003-12,99.87983,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2004-01,99.77929,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2004-02,99.87826,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2004-03,100.2397,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2004-04,100.6671,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2004-05,101.1045,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2004-06,101.1004,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2004-07,100.9756,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2004-08,101.065,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2004-09,101.4354,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2004-10,101.8764,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2004-11,101.8847,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2004-12,102.0182,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2005-01,102.2556,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2005-02,102.488,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2005-03,102.609,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2005-04,102.7708,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2005-05,102.6114,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2005-06,102.1257,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2005-07,101.6895,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2005-08,101.4292,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2005-09,101.0603,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2005-10,100.6093,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2005-11,100.1302,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2005-12,100.2917,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2006-01,100.8699,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2006-02,101.1582,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2006-03,101.1033,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2006-04,101.1525,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2006-05,101.52,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2006-06,101.9472,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2006-07,102.0696,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2006-08,101.9149,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2006-09,101.7527,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2006-10,101.6513,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2006-11,101.5855,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2006-12,101.5377,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2007-01,101.7812,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2007-02,102.1124,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2007-03,102.2871,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2007-04,102.2334,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2007-05,102.3668,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2007-06,102.5282,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2007-07,102.5582,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2007-08,102.0811,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2007-09,100.8831,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2007-10,99.87865,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2007-11,99.45248,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2007-12,99.022,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2008-01,98.33401,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2008-02,98.27611,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2008-03,98.59933,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2008-04,98.5746,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2008-05,98.11134,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2008-06,97.83657,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2008-07,98.14359,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2008-08,98.73215,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2008-09,99.2265,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2008-10,98.77717,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2008-11,97.96062,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2008-12,97.10667,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2009-01,96.32606,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2009-02,96.01079,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2009-03,95.73763,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2009-04,95.67152,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2009-05,96.26747,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2009-06,97.13969,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2009-07,97.68979,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2009-08,98.16613,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2009-09,98.62401,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2009-10,98.63973,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2009-11,98.72989,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2009-12,98.75775,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2010-01,98.90406,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2010-02,98.9591,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2010-03,98.82927,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2010-04,98.56365,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2010-05,98.18461,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2010-06,97.92617,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2010-07,97.55215,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2010-08,97.32186,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2010-09,97.57521,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2010-10,98.17407,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2010-11,98.49379,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2010-12,98.48375,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2011-01,98.26608,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2011-02,97.8192,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2011-03,97.63084,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2011-04,97.67581,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2011-05,97.68598,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2011-06,97.67663,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2011-07,97.5554,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2011-08,97.4037,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2011-09,97.29867,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2011-10,97.41047,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2011-11,97.75367,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2011-12,98.12985,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2012-01,98.13806,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2012-02,97.77799,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2012-03,97.11532,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2012-04,96.17931,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2012-05,95.62546,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2012-06,95.16874,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2012-07,94.87193,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2012-08,94.43259,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2012-09,93.88787,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2012-10,93.9995,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2012-11,94.4045,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2012-12,94.97257,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2013-01,95.64601,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2013-02,96.198,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2013-03,96.62016,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2013-04,96.54343,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2013-05,95.95837,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2013-06,95.59123,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2013-07,95.44868,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2013-08,95.53857,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2013-09,95.60441,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2013-10,95.60679,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2013-11,95.68473,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2013-12,96.01733,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2014-01,96.5009,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2014-02,96.93333,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2014-03,97.40103,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2014-04,97.9009,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2014-05,98.44391,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2014-06,98.96333,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2014-07,99.39738,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2014-08,99.76836,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2014-09,100.2383,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2014-10,100.4385,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2014-11,100.1699,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2014-12,99.88227,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2015-01,99.74656,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2015-02,99.96919,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2015-03,100.5199,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2015-04,101.3445,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2015-05,101.8954,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2015-06,102.0484,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2015-07,101.9055,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2015-08,101.9681,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2015-09,102.0831,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2015-10,101.9788,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2015-11,101.6666,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2015-12,101.1646,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2016-01,100.2113,
